storm_id,storm_name,Date,Time_UTC,status,Latitude,Longitude,wind_kt,pressure_mb,lat,lon,date_str,time_str,timestamp,year,month,day,hour,noaa_damage_B,noaa_deaths,noaa_injuries,noaa_n_episodes,intensity_class,intensity_label,lat_prev,lon_prev,delta_lat,delta_lon,dist_km,speed_kmh,bearing,bearing_sin,bearing_cos,wind_trend_12h,wind_trend_24h,pres_trend_12h,pres_trend_24h,delta_lat_12h,delta_lon_12h,speed_mean_24h,delta_wind_kt,delta_pres_mb,wind_change_24h,is_RI,month_sin,month_cos,hour_sin,hour_cos,storm_age_step,storm_age_h,is_peak_season
AL011999,ARLENE,19990615,600,TS,29.7N,61.5W,40.0,1009.0,29.7,-61.5,19990615,0600,1999-06-15 06:00:00+00:00,1999,6,15,6,0.0,0.0,0.0,0.0,1,TS,29.8,-61.1,-0.10000000000000142,-0.3999999999999986,40.18475849441846,6.697459749069743,254.03542121996452,-0.9614319159094779,-0.27504303494295335,0.0,0.0,0.0,0.0,0.049999999999998934,-0.3999999999999986,7.844125091351081,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,13,78,0
AL011999,ARLENE,19990615,1200,TS,29.6N,61.3W,45.0,1008.0,29.6,-61.3,19990615,1200,1999-06-15 12:00:00+00:00,1999,6,15,12,0.0,0.0,0.0,0.0,1,TS,29.7,-61.5,-0.09999999999999787,0.20000000000000284,22.297517958506152,3.7162529930843586,119.86369351478953,0.8672124504527717,-0.4979383152356313,5.0,5.0,-1.0,-1.0,-0.09999999999999964,-0.09999999999999787,6.30390816279042,5.0,-1.0,5.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,14,84,0
AL011999,ARLENE,19990615,1800,TS,29.9N,61.4W,45.0,1009.0,29.9,-61.4,19990615,1800,1999-06-15 18:00:00+00:00,1999,6,15,18,0.0,0.0,0.0,0.0,1,TS,29.6,-61.3,0.29999999999999716,-0.10000000000000142,34.72730910684685,5.7878848511411425,343.8843671227008,-0.2775767869385222,0.9607034544295582,5.0,5.0,0.0,0.0,0.09999999999999964,0.05000000000000071,5.90783035508765,0.0,1.0,5.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,15,90,0
AL011999,ARLENE,19990616,0,TS,30.0N,61.7W,45.0,1009.0,30.0,-61.7,19990616,0000,1999-06-16 00:00:00+00:00,1999,6,16,0,0.0,0.0,0.0,0.0,1,TS,29.9,-61.4,0.10000000000000142,-0.30000000000000426,30.968917058209094,5.161486176368182,291.1168990325169,-0.932847315435975,0.36027196127910716,0.0,5.0,1.0,0.0,0.1999999999999993,-0.20000000000000284,5.340770942415857,0.0,0.0,5.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,16,96,0
AL011999,ARLENE,19990616,600,TS,30.3N,62.0W,45.0,1010.0,30.3,-62.0,19990616,0600,1999-06-16 06:00:00+00:00,1999,6,16,6,0.0,0.0,0.0,0.0,1,TS,30.0,-61.7,0.3000000000000007,-0.29999999999999716,44.10043106621922,7.350071844369871,319.22483058084936,-0.6530924796113011,0.7572781609654158,0.0,5.0,1.0,1.0,0.20000000000000107,-0.3000000000000007,5.5039239662408885,0.0,1.0,5.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,17,102,0
AL011999,ARLENE,19990616,1200,TS,30.8N,62.3W,40.0,1010.0,30.8,-62.3,19990616,1200,1999-06-16 12:00:00+00:00,1999,6,16,12,0.0,0.0,0.0,0.0,1,TS,30.3,-62.0,0.5,-0.29999999999999716,62.58079727920267,10.430132879867111,332.7501956533135,-0.45787087930343046,0.8890187050258861,-5.0,-5.0,1.0,2.0,0.40000000000000036,-0.29999999999999716,7.182393937936576,-5.0,0.0,-5.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,18,108,0
AL011999,ARLENE,19990616,1800,TS,31.3N,62.5W,35.0,1012.0,31.3,-62.5,19990616,1800,1999-06-16 18:00:00+00:00,1999,6,16,18,0.0,0.0,0.0,0.0,1,TS,30.8,-62.3,0.5,-0.20000000000000284,58.771352349929884,9.79522539165498,341.1355842378722,-0.3233297779937798,0.9462863491895532,-10.0,-10.0,2.0,3.0,0.5,-0.25,8.184229073065037,-5.0,2.0,-10.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,19,114,0
AL011999,ARLENE,19990617,0,TD,31.8N,62.8W,30.0,1014.0,31.8,-62.8,19990617,0000,1999-06-17 00:00:00+00:00,1999,6,17,0,0.0,0.0,0.0,0.0,0,TD,31.3,-62.5,0.5,-0.29999999999999716,62.44351439804172,10.40725239967362,332.99723106359625,-0.4540335589324848,0.8909845831231323,-10.0,-15.0,4.0,5.0,0.5,-0.25,9.495670628891396,-5.0,2.0,-15.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,20,120,0
AL011999,ARLENE,19990617,600,TD,32.5N,63.0W,30.0,1015.0,32.5,-63.0,19990617,0600,1999-06-17 06:00:00+00:00,1999,6,17,6,0.0,0.0,0.0,0.0,0,TD,31.8,-62.8,0.6999999999999993,-0.20000000000000284,80.08137834138942,13.34689639023157,346.45437656704496,-0.23421956763047683,0.9721837244775251,-5.0,-15.0,3.0,5.0,0.5999999999999996,-0.25,10.994876765356821,0.0,1.0,-15.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,21,126,0
AL011999,ARLENE,19990617,1200,TD,33.4N,63.0W,30.0,1015.0,33.4,-63.0,19990617,1200,1999-06-17 12:00:00+00:00,1999,6,17,12,0.0,0.0,0.0,0.0,0,TD,32.5,-63.0,0.8999999999999986,0.0,100.07543398010229,16.679238996683715,0.0,0.0,1.0,0.0,-10.0,1.0,5.0,0.7999999999999989,-0.10000000000000142,12.557153294560973,0.0,0.0,-10.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,22,132,0
AL011999,ARLENE,19990617,1800,TD,34.4N,62.3W,30.0,1015.0,34.4,-62.3,19990617,1800,1999-06-17 18:00:00+00:00,1999,6,17,18,0.0,0.0,0.0,0.0,0,TD,33.4,-63.0,1.0,0.7000000000000028,128.599685293285,21.433280882214166,29.962361709505046,0.49943098959612403,0.8663536729483151,0.0,-5.0,0.0,3.0,0.9499999999999993,0.3500000000000014,15.466667167200768,0.0,0.0,-5.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,23,138,0
AL011999,ARLENE,19990618,0,TD,35.4N,61.6W,25.0,1015.0,35.4,-61.6,19990618,0000,1999-06-18 00:00:00+00:00,1999,6,18,0,0.0,0.0,0.0,0.0,0,TD,34.4,-62.3,1.0,0.6999999999999957,128.21580935190715,21.36930155865119,29.660766829878924,0.49486375863604376,0.8689705750994147,-5.0,-5.0,0.0,1.0,1.0,0.6999999999999993,18.207179456945163,-5.0,0.0,-5.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,24,144,0
AL012001,ALLISON,20010605,1800,TS,28.5N,95.3W,50.0,1002.0,28.5,-95.3,20010605,1800,2001-06-05 18:00:00+00:00,2001,6,5,18,5.149758,22.0,0.0,4.0,1,TS,27.5,-95.0,1.0,-0.29999999999999716,115.02954486892267,19.17159081148711,345.23417958299444,-0.25486895764082856,0.9669756017765275,,,,,1.0,-0.29999999999999716,19.17159081148711,,,,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0
AL012001,ALLISON,20010606,0,TS,29.3N,95.3W,45.0,1003.0,29.3,-95.3,20010606,0000,2001-06-06 00:00:00+00:00,2001,6,6,0,5.149758,22.0,0.0,4.0,1,TS,28.5,-95.3,0.8000000000000007,0.0,88.95594131564711,14.825990219274518,0.0,0.0,1.0,,,,,0.9000000000000004,-0.14999999999999858,16.998790515380815,-5.0,1.0,,0,1.2246467991473532e-16,-1.0,0.0,1.0,1,6,0
AL012001,ALLISON,20010606,600,TD,30.1N,95.2W,30.0,1006.0,30.1,-95.2,20010606,0600,2001-06-06 06:00:00+00:00,2001,6,6,6,5.149758,22.0,0.0,4.0,0,TD,29.3,-95.3,0.8000000000000007,0.09999999999999432,89.47875606429615,14.913126010716026,6.172116713844616,0.1075155342500181,0.994203404688866,-20.0,,4.0,,0.8000000000000007,0.04999999999999716,16.303569013825882,-15.0,3.0,,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,2,12,0
AL012001,ALLISON,20010606,1200,TD,31.0N,95.2W,20.0,1005.0,31.0,-95.2,20010606,1200,2001-06-06 12:00:00+00:00,2001,6,6,12,5.149758,22.0,0.0,4.0,0,TD,30.1,-95.2,0.8999999999999986,0.0,100.07543398010229,16.679238996683715,0.0,0.0,1.0,-25.0,,2.0,,0.8499999999999996,0.04999999999999716,16.397486509540343,-10.0,-1.0,,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3,18,0
AL012001,ALLISON,20010606,1800,TD,31.5N,95.0W,20.0,1005.0,31.5,-95.0,20010606,1800,2001-06-06 18:00:00+00:00,2001,6,6,18,5.149758,22.0,0.0,4.0,0,TD,31.0,-95.2,0.5,0.20000000000000284,58.75834673467862,9.793057789113103,18.82707528889665,0.3227130011202286,0.9464968668241724,-10.0,-30.0,-1.0,3.0,0.6999999999999993,0.10000000000000142,14.052853253946841,0.0,0.0,-30.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,4,24,0
AL012001,ALLISON,20010607,0,TD,31.6N,95.0W,20.0,1005.0,31.6,-95.0,20010607,0000,2001-06-07 00:00:00+00:00,2001,6,7,0,5.149758,22.0,0.0,4.0,0,TD,31.5,-95.0,0.10000000000000142,0.0,11.119492664455889,1.8532487774093147,0.0,0.0,1.0,0.0,-25.0,0.0,2.0,0.3000000000000007,0.10000000000000142,10.809667893480539,0.0,0.0,-25.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,5,30,0
AL012001,ALLISON,20010607,600,TD,31.8N,94.9W,20.0,1006.0,31.8,-94.9,20010607,0600,2001-06-07 06:00:00+00:00,2001,6,7,6,5.149758,22.0,0.0,4.0,0,TD,31.6,-95.0,0.1999999999999993,0.09999999999999432,24.167643462570897,4.0279405770951495,23.018912811632845,0.39103495741132777,0.920375826541702,0.0,-10.0,1.0,0.0,0.15000000000000036,0.04999999999999716,8.088371535075321,0.0,1.0,-10.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,6,36,0
AL012001,ALLISON,20010607,1200,TD,31.4N,94.9W,20.0,1006.0,31.4,-94.9,20010607,1200,2001-06-07 12:00:00+00:00,2001,6,7,12,5.149758,22.0,0.0,4.0,0,TD,31.8,-94.9,-0.40000000000000213,0.0,44.477970657823555,7.412995109637259,180.0,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,1.0,-0.10000000000000142,0.04999999999999716,5.771810563313706,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7,42,0
AL012001,ALLISON,20010607,1800,TD,31.1N,95.0W,15.0,1007.0,31.1,-95.0,20010607,1800,2001-06-07 18:00:00+00:00,2001,6,7,18,5.149758,22.0,0.0,4.0,0,TD,31.4,-94.9,-0.29999999999999716,-0.09999999999999432,34.68652751178171,5.781087918630285,195.931955055966,-0.27449555932324876,-0.9615883671882771,-5.0,-5.0,1.0,2.0,-0.34999999999999964,-0.04999999999999716,4.7688180956930015,-5.0,1.0,-5.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,8,48,0
AL012001,ALLISON,20010608,0,TD,30.9N,95.6W,15.0,1002.0,30.9,-95.6,20010608,0000,2001-06-08 00:00:00+00:00,2001,6,8,0,5.149758,22.0,0.0,4.0,0,TD,31.1,-95.0,-0.20000000000000284,-0.5999999999999943,61.35942001547559,10.226570002579265,248.9047458144787,-0.9329833501924598,-0.35991953026149326,-5.0,-5.0,-4.0,-3.0,-0.25,-0.3499999999999943,6.86214840198549,0.0,-5.0,-5.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,9,54,0
AL012001,ALLISON,20010608,600,TD,30.7N,96.1W,20.0,1004.0,30.7,-96.1,20010608,0600,2001-06-08 06:00:00+00:00,2001,6,8,6,5.149758,22.0,0.0,4.0,0,TD,30.9,-95.6,-0.1999999999999993,-0.5,52.680153762596625,8.780025627099437,245.15773237403914,-0.9074677978709955,-0.4201216440831942,5.0,0.0,-3.0,-2.0,-0.20000000000000107,-0.5499999999999972,8.050169664486562,5.0,2.0,0.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,10,60,0
AL012001,ALLISON,20010608,1200,TD,30.4N,96.2W,20.0,1007.0,30.4,-96.2,20010608,1200,2001-06-08 12:00:00+00:00,2001,6,8,12,5.149758,22.0,0.0,4.0,0,TD,30.7,-96.1,-0.3000000000000007,-0.10000000000000853,34.70571204128221,5.784285340213702,196.0421954277679,-0.27634520135901725,-0.9610584423883098,5.0,0.0,5.0,1.0,-0.25,-0.30000000000000426,7.6429922221306725,0.0,3.0,0.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,11,66,0
AL012001,ALLISON,20010608,1800,TD,30.2N,96.1W,20.0,1007.0,30.2,-96.1,20010608,1800,2001-06-08 18:00:00+00:00,2001,6,8,18,5.149758,22.0,0.0,4.0,0,TD,30.4,-96.2,-0.1999999999999993,0.10000000000000853,24.22276340036653,4.037127233394422,156.6250076553124,0.39674728419850736,-0.9179278797820168,0.0,5.0,3.0,0.0,-0.25,0.0,7.207002050821707,0.0,0.0,5.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,12,72,0
AL012001,ALLISON,20010609,0,TD,29.9N,95.9W,20.0,1007.0,29.9,-95.9,20010609,0000,2001-06-09 00:00:00+00:00,2001,6,9,0,5.149758,22.0,0.0,4.0,0,TD,30.2,-96.1,-0.3000000000000007,0.19999999999998863,38.514174706247736,6.419029117707956,149.9623817376932,0.5005684920260254,-0.8656969358792896,0.0,5.0,0.0,5.0,-0.25,0.14999999999999858,6.25511682960388,0.0,0.0,5.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,13,78,0
AL012001,ALLISON,20010609,600,TD,29.6N,95.8W,20.0,1007.0,29.6,-95.8,20010609,0600,2001-06-09 06:00:00+00:00,2001,6,9,6,5.149758,22.0,0.0,4.0,0,TD,29.9,-95.9,-0.29999999999999716,0.10000000000000853,34.72730910684704,5.787884851141173,163.83474529278624,0.2784087137110025,-0.9604626948142156,0.0,0.0,0.0,3.0,-0.29999999999999893,0.14999999999999858,5.507081635614313,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,14,84,0
AL012001,ALLISON,20010609,1200,TD,29.3N,95.8W,20.0,1007.0,29.3,-95.8,20010609,1200,2001-06-09 12:00:00+00:00,2001,6,9,12,5.149758,22.0,0.0,4.0,0,TD,29.6,-95.8,-0.3000000000000007,0.0,33.358477993367664,5.559746332227944,180.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-0.29999999999999893,0.05000000000000426,5.450946883617874,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,15,90,0
AL012001,ALLISON,20010609,1800,TD,28.9N,95.6W,20.0,1008.0,28.9,-95.6,20010609,1800,2001-06-09 18:00:00+00:00,2001,6,9,18,5.149758,22.0,0.0,4.0,0,TD,29.3,-95.8,-0.40000000000000213,0.20000000000000284,48.53742857516672,8.089571429194454,156.3514534612366,0.4011253200946934,-0.9160231861579322,0.0,0.0,1.0,1.0,-0.3500000000000014,0.10000000000000142,6.464057932567882,0.0,1.0,0.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,16,96,0
AL012001,ALLISON,20010610,0,SD,28.6N,95.2W,20.0,1008.0,28.6,-95.2,20010610,0000,2001-06-10 00:00:00+00:00,2001,6,10,0,5.149758,22.0,0.0,4.0,0,TD,28.9,-95.6,-0.29999999999999716,0.3999999999999915,51.316587361140705,8.552764560190118,130.44914284727065,0.7609821321410793,-0.6487728374107664,0.0,0.0,1.0,1.0,-0.34999999999999964,0.29999999999999716,6.997491793188422,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,17,102,0
AL012001,ALLISON,20010610,600,SD,28.6N,94.7W,25.0,1007.0,28.6,-94.7,20010610,0600,2001-06-10 06:00:00+00:00,2001,6,10,6,5.149758,22.0,0.0,4.0,0,TD,28.6,-95.2,0.0,0.5,48.813590781237004,8.1355984635395,89.88032645007286,0.9999978186722246,0.002088695955066947,5.0,5.0,-1.0,0.0,-0.14999999999999858,0.44999999999999574,7.584420196288004,5.0,-1.0,5.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,18,108,0
AL012001,ALLISON,20010610,1200,SD,28.7N,94.3W,25.0,1006.0,28.7,-94.3,20010610,1200,2001-06-10 12:00:00+00:00,2001,6,10,12,5.149758,22.0,0.0,4.0,0,TD,28.6,-94.7,0.09999999999999787,0.4000000000000057,40.58524209870795,6.7642070164513255,74.00302023571226,0.9612762242905485,0.27558668439114964,5.0,5.0,-2.0,-1.0,0.049999999999998934,0.45000000000000284,7.8855353673438495,0.0,-1.0,5.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,19,114,0
AL012001,ALLISON,20010610,1800,SD,28.8N,93.5W,30.0,1006.0,28.8,-93.5,20010610,1800,2001-06-10 18:00:00+00:00,2001,6,10,18,5.149758,22.0,0.0,4.0,0,TD,28.7,-94.3,0.10000000000000142,0.7999999999999972,78.77858727956746,13.129764546594577,81.6934299253432,0.9895092293193414,0.14446966841466408,5.0,10.0,-1.0,-2.0,0.09999999999999964,0.6000000000000014,9.14558364669388,5.0,0.0,10.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,20,120,0
AL012001,ALLISON,20010611,0,SD,29.1N,92.3W,30.0,1005.0,29.1,-92.3,20010611,0000,2001-06-11 00:00:00+00:00,2001,6,11,0,5.149758,22.0,0.0,4.0,0,TD,28.8,-93.5,0.3000000000000007,1.2000000000000028,121.43141237790371,20.23856872965062,73.7654719920211,0.9601253836257074,0.2795697546545192,5.0,10.0,-1.0,-3.0,0.20000000000000107,1.0,12.067034689059005,0.0,-1.0,10.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,21,126,0
AL012001,ALLISON,20010611,600,SS,30.0N,90.5W,35.0,1003.0,30.0,-90.5,20010611,0600,2001-06-11 06:00:00+00:00,2001,6,11,6,5.149758,22.0,0.0,4.0,1,TS,29.1,-92.3,0.8999999999999986,1.7999999999999972,200.82273966865034,33.470456611441726,59.669741932244335,0.863128987716694,0.5049835151400044,5.0,10.0,-3.0,-4.0,0.5999999999999996,1.5,18.400749226034563,5.0,-2.0,10.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22,132,0
AL012001,ALLISON,20010611,1200,SS,30.7N,89.4W,40.0,1000.0,30.7,-89.4,20010611,1200,2001-06-11 12:00:00+00:00,2001,6,11,12,5.149758,22.0,0.0,4.0,1,TS,30.0,-90.5,0.6999999999999993,1.0999999999999943,131.14622957221184,21.857704928701974,53.317142785327405,0.8019544166305894,0.5973852305227265,10.0,15.0,-5.0,-6.0,0.7999999999999989,1.4499999999999957,22.174123704097223,5.0,-3.0,15.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,23,138,0
AL012001,ALLISON,20010611,1800,SS,31.0N,88.4W,35.0,1002.0,31.0,-88.4,20010611,1800,2001-06-11 18:00:00+00:00,2001,6,11,18,5.149758,22.0,0.0,4.0,1,TS,30.7,-89.4,0.3000000000000007,1.0,101.12233765071348,16.85372294178558,70.48253632622738,0.9425397034413807,0.33409415953684984,0.0,5.0,-1.0,-4.0,0.5,1.0499999999999972,23.105113302894978,-5.0,2.0,5.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,24,144,0
AL012001,ALLISON,20010612,0,SD,31.3N,87.4W,25.0,1004.0,31.3,-87.4,20010612,0000,2001-06-12 00:00:00+00:00,2001,6,12,0,5.149758,22.0,0.0,4.0,0,TD,31.0,-88.4,0.3000000000000007,1.0,100.83930288745346,16.806550481242244,70.42408905945172,0.9421984045664941,0.33505546769505656,-15.0,-5.0,4.0,-1.0,0.3000000000000007,1.0,22.247108740792882,-10.0,2.0,-5.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,25,150,0
AL012001,ALLISON,20010612,600,SD,31.8N,86.1W,20.0,1005.0,31.8,-86.1,20010612,0600,2001-06-12 06:00:00+00:00,2001,6,12,6,5.149758,22.0,0.0,4.0,0,TD,31.3,-87.4,0.5,1.3000000000000114,135.1499347114134,22.5249891185689,65.36982645645526,0.9090167579863001,0.41675956341765735,-15.0,-15.0,3.0,2.0,0.40000000000000036,1.1500000000000057,19.510741867574673,-5.0,1.0,-15.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,26,156,0
AL012001,ALLISON,20010612,1200,SD,32.4N,84.7W,20.0,1006.0,32.4,-84.7,20010612,1200,2001-06-12 12:00:00+00:00,2001,6,12,12,5.149758,22.0,0.0,4.0,0,TD,31.8,-86.1,0.5999999999999979,1.3999999999999915,147.78800060705032,24.631333434508388,62.79373747214231,0.8893664063840391,0.4571951390768938,-5.0,-20.0,2.0,6.0,0.5499999999999989,1.3500000000000014,20.204148994026276,0.0,1.0,-20.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,27,162,0
AL012001,ALLISON,20010612,1800,SD,32.8N,83.6W,20.0,1006.0,32.8,-83.6,20010612,1800,2001-06-12 18:00:00+00:00,2001,6,12,18,5.149758,22.0,0.0,4.0,0,TD,32.4,-84.7,0.3999999999999986,1.1000000000000085,112.23270781748496,18.70545130291416,66.35737867177585,0.9160646634070856,0.40103058793172247,0.0,-15.0,1.0,4.0,0.4999999999999982,1.25,20.66708108430842,0.0,0.0,-15.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,28,168,0
AL012001,ALLISON,20010613,0,SD,33.1N,82.6W,20.0,1006.0,33.1,-82.6,20010613,0000,2001-06-13 00:00:00+00:00,2001,6,13,0,5.149758,22.0,0.0,4.0,0,TD,32.8,-83.6,0.30000000000000426,1.0,99.0918569328088,16.515309488801467,70.05622132061546,0.9400277746348984,0.3410979081069843,0.0,-5.0,0.0,2.0,0.3500000000000014,1.0500000000000043,20.59427083619823,0.0,0.0,-5.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,29,174,0
AL012001,ALLISON,20010613,600,SD,33.4N,81.6W,25.0,1004.0,33.4,-81.6,20010613,0600,2001-06-13 06:00:00+00:00,2001,6,13,6,5.149758,22.0,0.0,4.0,0,TD,33.1,-82.6,0.29999999999999716,1.0,98.79251782230537,16.465419637050896,69.99195413720344,0.9396445827276206,0.34215209797783763,5.0,5.0,-2.0,-1.0,0.3000000000000007,1.0,19.079378465818728,5.0,-2.0,5.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,30,180,0
AL012001,ALLISON,20010613,1200,SD,33.7N,80.7W,25.0,1005.0,33.7,-80.7,20010613,1200,2001-06-13 12:00:00+00:00,2001,6,13,12,5.149758,22.0,0.0,4.0,0,TD,33.4,-81.6,0.30000000000000426,0.8999999999999915,89.82655468390105,14.971092447316842,67.95198757930001,0.9268696181746192,0.37538341852675844,5.0,5.0,-1.0,-1.0,0.3000000000000007,0.9499999999999957,16.664318219020842,0.0,1.0,5.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,31,186,0
AL012001,ALLISON,20010613,1800,SD,34.0N,79.6W,25.0,1006.0,34.0,-79.6,20010613,1800,2001-06-13 18:00:00+00:00,2001,6,13,18,5.149758,22.0,0.0,4.0,0,TD,33.7,-80.7,0.29999999999999716,1.1000000000000085,106.91833341150692,17.819722235251152,71.51452125050048,0.9484040435929866,0.3170642996246542,0.0,5.0,2.0,0.0,0.3000000000000007,1.0,16.44288595210509,0.0,1.0,5.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,32,192,0
AL012001,ALLISON,20010614,0,SD,34.3N,78.5W,25.0,1006.0,34.3,-78.5,20010614,0000,2001-06-14 00:00:00+00:00,2001,6,14,0,5.149758,22.0,0.0,4.0,0,TD,34.0,-79.6,0.29999999999999716,1.0999999999999943,106.57813357325098,17.763022262208498,71.45206773436564,0.9480578739770085,0.31809788994929644,0.0,5.0,1.0,0.0,0.29999999999999716,1.1000000000000014,16.754814145456848,0.0,0.0,5.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,33,198,0
AL012001,ALLISON,20010614,600,SD,34.6N,77.9W,25.0,1006.0,34.6,-77.9,20010614,0600,2001-06-14 06:00:00+00:00,2001,6,14,6,5.149758,22.0,0.0,4.0,0,TD,34.3,-78.5,0.30000000000000426,0.5999999999999943,64.33924873838859,10.723208123064765,58.600453881525766,0.8535549245446336,0.5210028702277991,0.0,0.0,0.0,2.0,0.3000000000000007,0.8499999999999943,15.319261266960314,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,34,204,0
AL012001,ALLISON,20010614,1200,SD,34.7N,77.7W,25.0,1007.0,34.7,-77.7,20010614,1200,2001-06-14 12:00:00+00:00,2001,6,14,12,5.149758,22.0,0.0,4.0,0,TD,34.6,-77.9,0.10000000000000142,0.20000000000000284,21.408841579658127,3.5681402632763546,58.65198473320123,0.8540231604046066,0.520234986801664,0.0,0.0,1.0,2.0,0.20000000000000284,0.3999999999999986,12.468523220950193,0.0,1.0,0.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,35,210,0
AL012001,ALLISON,20010614,1800,SD,34.6N,77.6W,25.0,1008.0,34.6,-77.6,20010614,1800,2001-06-14 18:00:00+00:00,2001,6,14,18,5.149758,22.0,0.0,4.0,0,TD,34.7,-77.7,-0.10000000000000142,0.10000000000000853,14.39850627254958,2.3997510454249302,140.52946247634623,0.6356813535529229,-0.7719515637299557,0.0,0.0,2.0,2.0,0.0,0.15000000000000568,8.613530423493637,0.0,1.0,0.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,36,216,0
AL012001,ALLISON,20010615,0,SD,34.6N,77.2W,25.0,1008.0,34.6,-77.2,20010615,0000,2001-06-15 00:00:00+00:00,2001,6,15,0,5.149758,22.0,0.0,4.0,0,TD,34.6,-77.6,0.0,0.3999999999999915,36.61141127312935,6.101901878854892,89.88643093845519,0.9999980355332996,0.001982152754398369,0.0,0.0,1.0,2.0,-0.05000000000000071,0.25,5.698250327655235,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,37,222,0
AL012001,ALLISON,20010615,600,SD,34.9N,77.0W,25.0,1008.0,34.9,-77.0,20010615,0600,2001-06-15 06:00:00+00:00,2001,6,15,6,5.149758,22.0,0.0,4.0,0,TD,34.6,-77.2,0.29999999999999716,0.20000000000000284,38.03516502523726,6.339194170872877,28.65542103178626,0.4795408887845609,0.8775195359555896,0.0,0.0,0.0,2.0,0.14999999999999858,0.29999999999999716,4.602246839607263,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,38,228,0
AL012001,ALLISON,20010615,1200,SD,35.5N,76.9W,25.0,1008.0,35.5,-76.9,20010615,1200,2001-06-15 12:00:00+00:00,2001,6,15,12,5.149758,22.0,0.0,4.0,0,TD,34.9,-77.0,0.6000000000000014,0.09999999999999432,67.33283022257105,11.222138370428508,7.72665963702093,0.1344472738377371,0.9909207488783351,0.0,0.0,0.0,1.0,0.4499999999999993,0.14999999999999858,6.515746366395302,0.0,0.0,0.0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,39,234,0
