BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199609,5,1700,199609,6,500,2053170.0,5580057,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,76,LEE,RAH,05-SEP-96 17:00:00,EST,06-SEP-96 05:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane FRAN was the worst natural economic disaster to occur in North Carolina history.  In the RAH county warning area along, the damage exceeded 2 billion dollars. Damage to crops, livestock, farm equipment/buildings was over 400 million. The agricultural damage was the greatest in Sampson, Johnston, and Wayne counties. Several hundred thousand trees were uprooted or broken. Ten's of thousands of homes were damaged by falling trees. In the path of the storm's center, almost every neighborhood was affected.The copious rainfall produced many severe flash and river floods.The flooding on the Haw River at the town of Haw River, the Neuse River at Smithfield and Goldsboro, and the Tar River at Louisburg and Rocky Mount, all neared or exceeded the highest flood on record. Many homes located in the flood plain had to be evacuated. The most massive evacuation occurred in Goldsboro where residents of 550 homes had to be moved to public shelters. Hundreds of cars in Goldsboro were damaged by water, many of which were underwater with only their radio antenna showing. Many homes and businesses incurred heavy losses.  Along the Crabtree Creek in Raleigh, which crested at its highest since 1973, hundreds of new cars from local dealerships floated in 6 feet of water. Scores of businesses reported heavy damage at the areas's largest shopping center. The basic necessities of life were missing for several days: milk, bread, drinking water, power, and telephone service.  It took more than 10 days for power to be restored in many areas. Schools were closed for a week in the hardest hit counties. Automobile travel was hazardous for days after the storm due to fallen and falling trees.  A full twelve days after the event, 150 secondary roads were still closed.",,PDC
199610,8,0,199610,8,1500,2050067.0,5574036,FLORIDA,12,1996,October,Tropical Storm,Z,78,MONROE/LOWER KEYS,MFL,08-OCT-96 00:00:00,EST,08-OCT-96 15:00:00,0,0,0,0,.5M,,,35.0,,,,,,,,,,,,,,,,,,,,,TROPICAL STORM JOSEPHINE TRACKED NORTH OVER EAST GULF OF MEXICO.WIND GUSTS TO 43 KNOTS. HEAVY RAINFALL AND STREET FLOODING REPORTED. HIGH TIDES,,PDC
199609,5,1700,199609,6,500,2053170.0,5580053,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,43,WILSON,RAH,05-SEP-96 17:00:00,EST,06-SEP-96 05:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane FRAN was the worst natural economic disaster to occur in North Carolina history.  In the RAH county warning area along, the damage exceeded 2 billion dollars. Damage to crops, livestock, farm equipment/buildings was over 400 million. The agricultural damage was the greatest in Sampson, Johnston, and Wayne counties. Several hundred thousand trees were uprooted or broken. Ten's of thousands of homes were damaged by falling trees. In the path of the storm's center, almost every neighborhood was affected.The copious rainfall produced many severe flash and river floods.The flooding on the Haw River at the town of Haw River, the Neuse River at Smithfield and Goldsboro, and the Tar River at Louisburg and Rocky Mount, all neared or exceeded the highest flood on record. Many homes located in the flood plain had to be evacuated. The most massive evacuation occurred in Goldsboro where residents of 550 homes had to be moved to public shelters. Hundreds of cars in Goldsboro were damaged by water, many of which were underwater with only their radio antenna showing. Many homes and businesses incurred heavy losses.  Along the Crabtree Creek in Raleigh, which crested at its highest since 1973, hundreds of new cars from local dealerships floated in 6 feet of water. Scores of businesses reported heavy damage at the areas's largest shopping center. The basic necessities of life were missing for several days: milk, bread, drinking water, power, and telephone service.  It took more than 10 days for power to be restored in many areas. Schools were closed for a week in the hardest hit counties. Automobile travel was hazardous for days after the storm due to fallen and falling trees.  A full twelve days after the event, 150 secondary roads were still closed.",,PDC
199609,5,1700,199609,6,500,2053170.0,5580044,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,25,DURHAM,RAH,05-SEP-96 17:00:00,EST,06-SEP-96 05:00:00,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane FRAN was the worst natural economic disaster to occur in North Carolina history.  In the RAH county warning area along, the damage exceeded 2 billion dollars. Damage to crops, livestock, farm equipment/buildings was over 400 million. The agricultural damage was the greatest in Sampson, Johnston, and Wayne counties. Several hundred thousand trees were uprooted or broken. Ten's of thousands of homes were damaged by falling trees. In the path of the storm's center, almost every neighborhood was affected.The copious rainfall produced many severe flash and river floods.The flooding on the Haw River at the town of Haw River, the Neuse River at Smithfield and Goldsboro, and the Tar River at Louisburg and Rocky Mount, all neared or exceeded the highest flood on record. Many homes located in the flood plain had to be evacuated. The most massive evacuation occurred in Goldsboro where residents of 550 homes had to be moved to public shelters. Hundreds of cars in Goldsboro were damaged by water, many of which were underwater with only their radio antenna showing. Many homes and businesses incurred heavy losses.  Along the Crabtree Creek in Raleigh, which crested at its highest since 1973, hundreds of new cars from local dealerships floated in 6 feet of water. Scores of businesses reported heavy damage at the areas's largest shopping center. The basic necessities of life were missing for several days: milk, bread, drinking water, power, and telephone service.  It took more than 10 days for power to be restored in many areas. Schools were closed for a week in the hardest hit counties. Automobile travel was hazardous for days after the storm due to fallen and falling trees.  A full twelve days after the event, 150 secondary roads were still closed.",,PDC
199609,5,1700,199609,6,500,2053170.0,5580045,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,26,FRANKLIN,RAH,05-SEP-96 17:00:00,EST,06-SEP-96 05:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane FRAN was the worst natural economic disaster to occur in North Carolina history.  In the RAH county warning area along, the damage exceeded 2 billion dollars. Damage to crops, livestock, farm equipment/buildings was over 400 million. The agricultural damage was the greatest in Sampson, Johnston, and Wayne counties. Several hundred thousand trees were uprooted or broken. Ten's of thousands of homes were damaged by falling trees. In the path of the storm's center, almost every neighborhood was affected.The copious rainfall produced many severe flash and river floods.The flooding on the Haw River at the town of Haw River, the Neuse River at Smithfield and Goldsboro, and the Tar River at Louisburg and Rocky Mount, all neared or exceeded the highest flood on record. Many homes located in the flood plain had to be evacuated. The most massive evacuation occurred in Goldsboro where residents of 550 homes had to be moved to public shelters. Hundreds of cars in Goldsboro were damaged by water, many of which were underwater with only their radio antenna showing. Many homes and businesses incurred heavy losses.  Along the Crabtree Creek in Raleigh, which crested at its highest since 1973, hundreds of new cars from local dealerships floated in 6 feet of water. Scores of businesses reported heavy damage at the areas's largest shopping center. The basic necessities of life were missing for several days: milk, bread, drinking water, power, and telephone service.  It took more than 10 days for power to be restored in many areas. Schools were closed for a week in the hardest hit counties. Automobile travel was hazardous for days after the storm due to fallen and falling trees.  A full twelve days after the event, 150 secondary roads were still closed.",,PDC
199607,12,1000,199607,13,600,2054534.0,5580401,NORTH CAROLINA,37,1996,July,Hurricane (Typhoon),Z,95,CARTERET,MHX,12-JUL-96 10:00:00,EST,13-JUL-96 06:00:00,0,0,0,0,50M,6M,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Bertha slammed into the North Carolina coastline between Surf City and North Topsail Beach causing severe damage to property, utilities and roads.  Hardest hit were agricultural crops which suffered losses in excess of $126 million.  Heaviest damage was in Topsail Beach and all of Onslow County up the coast to Emerald Isle in Carteret County.  In Onslow alone, 199 structures were destroyed (117 were mobile homes).  An 8-10 foot storm surge struck Swansboro and Emerald Isle.  Several businesses were flooded.  Water flowed through the streets of Belhaven in Beaufort County where the surge was around 7 feet.  In New Bern, numerous boats were sunk or damaged at 3 private marinas.  Fishing piers were demolished all along the coast.  New River (Marine Corps Air Station in Jacksonville) reported a peak wind gust of 108 mph.  Rainfall across the region ranged from 8 inches in the Hofman Forest (Onslow) to 6 1/2 inches in Broad Creek to over 5 1/2 in Snow Hill and Washington.",,PDC
199609,5,1800,199609,6,1100,2056655.0,5583704,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,30,BERTIE,AKQ,05-SEP-96 18:00:00,EST,06-SEP-96 11:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Spiral bands associated with Hurricane Fran affected northeast North Carolina from Thursday evening, September 5th, through Friday morning, September 6th. The highest sustained wind speed recorded at the Elizabeth City Coast Guard Station (ECG) was 43 mph with the highest gust at 55 mph. There were no confirmed tornadoes, but numerous trees and power lines were blown down across northeast North Carolina resulting in some structural damage and power outages. Coastal Pasquotank and Camden counties experienced approximately a 6 foot storm surge in the Albemarle Sound flooding coastal sections of these counties including the business district of downtown Elizabeth City. Chowan county experienced a 4 foot surge from the Albemarle Sound causing some flooding in Edenton. Currituck county received only minor flooding from the Currituck Sound. The heaviest rain fell across the inland counties of northeast North Carolina where amounts generally ranged from 1.5 to 3.5 inches. Some roads were flooded due to the rainfall.",,PDC
199607,12,1700,199607,13,400,2056604.0,5583530,NORTH CAROLINA,37,1996,July,Hurricane (Typhoon),Z,15,PASQUOTANK,AKQ,12-JUL-96 17:00:00,EST,13-JUL-96 04:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Bertha moved across northeast North Carolina on July 12th and 13th. The center of Bertha moved ashore near Wrightsville Beach, North Carolina shortly before 500 PM Friday July 12th. Spiral bands around the northern and eastern side of the storm affected northeast North Carolina from early Friday evening into the early morning hours of Saturday. The highest sustained wind speed recorded at the Elizabeth City Coast Guard Station (ECG) was 45 mph with gusts to 55 mph. Numerous trees and power lines blown down resulted in scattered property damage and widespread power outages. Coastal Pasquotank and Camden counties experienced approximately a 4 foot storm surge in the Albemarle Sound flooding coastal sections of these counties. A 5 foot storm surge extended up the Pasquotank River inundating Elizabeth City. Chowan, Hertford, and Gates counties experienced a 1 to 2 foot storm surge from the Albemarle Sound causing minor flooding in Edenton. Currituck county reported only minor flooding from the Currituck Sound. Rainfall amounts generally ranged from 2.5 to 4.5 inches and caused some street flooding. The lowest sea level pressure recorded at the Elizabeth City Coast Guard Station (ECG) was 999 mb.",,PDC
199608,29,1000,199608,31,2359,2054541.0,5580412,NORTH CAROLINA,37,1996,August,Hurricane (Typhoon),Z,95,CARTERET,MHX,29-AUG-96 10:00:00,EST,31-AUG-96 23:59:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Hurricane Eduoard passed within 250 miles of Cape Hatteras on its journey northward through the Atlantic waters.  High swells and heavy surf affected the coastline with some ocean overwash on Hatteras Island north of Buxton and Rodanthe.  The event continued until September 2.,,PDC
199608,31,1000,199608,31,2300,2040617.0,5559426,SOUTH CAROLINA,45,1996,August,Hurricane (Typhoon),Z,49,SOUTHERN COLLETON,CHS,31-AUG-96 10:00:00,EST,31-AUG-96 23:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Edourd move northward across the Atlantic Ocean, a couple of hundred miles east of the South Carolina coast causing minor beach erosion along coastal areas of Charleston and Colleton counties.",,PDC
199608,31,1000,199608,31,2300,2040617.0,5559427,SOUTH CAROLINA,45,1996,August,Hurricane (Typhoon),Z,50,CHARLESTON,CHS,31-AUG-96 10:00:00,EST,31-AUG-96 23:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Edourd move northward across the Atlantic Ocean, a couple of hundred miles east of the South Carolina coast causing minor beach erosion along coastal areas of Charleston and Colleton counties.",,PDC
199609,5,1800,199609,6,1100,2056655.0,5583703,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,17,WESTERN CURRITUCK,AKQ,05-SEP-96 18:00:00,EST,06-SEP-96 11:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Spiral bands associated with Hurricane Fran affected northeast North Carolina from Thursday evening, September 5th, through Friday morning, September 6th. The highest sustained wind speed recorded at the Elizabeth City Coast Guard Station (ECG) was 43 mph with the highest gust at 55 mph. There were no confirmed tornadoes, but numerous trees and power lines were blown down across northeast North Carolina resulting in some structural damage and power outages. Coastal Pasquotank and Camden counties experienced approximately a 6 foot storm surge in the Albemarle Sound flooding coastal sections of these counties including the business district of downtown Elizabeth City. Chowan county experienced a 4 foot surge from the Albemarle Sound causing some flooding in Edenton. Currituck county received only minor flooding from the Currituck Sound. The heaviest rain fell across the inland counties of northeast North Carolina where amounts generally ranged from 1.5 to 3.5 inches. Some roads were flooded due to the rainfall.",,PDC
199607,13,200,199607,13,900,2056605.0,5583540,MARYLAND,24,1996,July,Hurricane (Typhoon),Z,24,INLAND WORCESTER,AKQ,13-JUL-96 02:00:00,EST,13-JUL-96 09:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Bertha moved across the Lower Maryland Eastern Shore on July 13th. Spiral bands around the northern and eastern side of the storm affected the Lower Maryland Eastern Shore during Saturday morning. The highest sustained wind speed recorded was 23 mph at Salisbury, but the Fenwick Island Buoy, which is just offshore along the Delaware-Maryland border, recorded a sustained wind speed of 47 mph. The highest gusts recorded were 63 mph at Ocean City, and 55 mph at the Fenwick Island Buoy. One confirmed tornado was spawned by the hurricane near Madison in Dorchester county. Numerous trees and power lines blown down resulted in scattered property damage and power outages. Rainfall amounts generally ranged from 3.0 to 5.0 inches and caused some street flooding. The lowest sea level pressure recorded was 995 mb at Salisbury.",,PDC
199610,7,1200,199610,8,600,2052931.0,5581669,FLORIDA,12,1996,October,Tropical Storm,Z,17,LEON,TAE,07-OCT-96 12:00:00,EST,08-OCT-96 06:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"The center of TS Josephine came ashore along the Florida Big Bend coast. Winds over 45 mph were reported along the coast at Horseshoe Beach with similar wind speeds observed inland. Some sporadic wind damage was reported across the Big Bend and into South Georgia.  Storm tides over 9 feet were recorded at Suwannee, over 6 ft at Steinhatchee and around 6 ft at Dekle Beach. Significant damage, mainly from inundation of water, occurred along this area of coast.Heavy rains caused widespread low land flooding across the Florida Big Bend from Tallahassee eastward.",,PDC
199607,12,800,199607,12,2300,2045671.0,5568585,NORTH CAROLINA,37,1996,July,Hurricane (Typhoon),Z,78,WAYNE,RAH,12-JUL-96 08:00:00,EST,12-JUL-96 23:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Bertha moved along the edge of the NWSFO Raleigh county warning area. Three counties sustained substantial crop damage:Wayne $12 million, Wilson $7 million, and Johnston $2 million.Structural damage was light and was primarily caused by trees on homes and cars.  The hardest hit county was Wayne where property damage was estimated at $500 thousand. Power outages were widespread in the eastern counties as trees took down power lines. Two F0 tornadoes occurred: one in Wake and one in Wilson counties. No injuries or deaths were reported.The highest wind recorded was 60 mph at Seymour Johnson AFB near Goldsboro. Greatest rainfall was four inches, also at the AFB.",,PDC
199608,29,1000,199608,31,2359,2054541.0,5580411,NORTH CAROLINA,37,1996,August,Hurricane (Typhoon),Z,103,EASTERN DARE,MHX,29-AUG-96 10:00:00,EST,31-AUG-96 23:59:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Hurricane Eduoard passed within 250 miles of Cape Hatteras on its journey northward through the Atlantic waters.  High swells and heavy surf affected the coastline with some ocean overwash on Hatteras Island north of Buxton and Rodanthe.  The event continued until September 2.,,PDC
199607,12,2000,199607,13,700,2056603.0,5583525,VIRGINIA,51,1996,July,Hurricane (Typhoon),Z,90,JAMES CITY,AKQ,12-JUL-96 20:00:00,EST,13-JUL-96 07:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PDC
199607,12,2000,199607,13,700,2056603.0,5583526,VIRGINIA,51,1996,July,Hurricane (Typhoon),Z,91,YORK,AKQ,12-JUL-96 20:00:00,EST,13-JUL-96 07:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PDC
199607,12,800,199607,12,2300,2045671.0,5568591,NORTH CAROLINA,37,1996,July,Hurricane (Typhoon),Z,89,SAMPSON,RAH,12-JUL-96 08:00:00,EST,12-JUL-96 23:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Bertha moved along the edge of the NWSFO Raleigh county warning area. Three counties sustained substantial crop damage:Wayne $12 million, Wilson $7 million, and Johnston $2 million.Structural damage was light and was primarily caused by trees on homes and cars.  The hardest hit county was Wayne where property damage was estimated at $500 thousand. Power outages were widespread in the eastern counties as trees took down power lines. Two F0 tornadoes occurred: one in Wake and one in Wilson counties. No injuries or deaths were reported.The highest wind recorded was 60 mph at Seymour Johnson AFB near Goldsboro. Greatest rainfall was four inches, also at the AFB.",,PDC
199609,4,1800,199609,6,1700,2054545.0,5580420,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,47,WESTERN DARE,MHX,04-SEP-96 18:00:00,EST,06-SEP-96 17:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Fran moved onshore near Cape Fear Thursday evening (9/6) and raced north toward Raleigh cutting a swath of destruction.  The Category 3 hurricane destroyed or damaged 90% of the homes in North Topsail Beach.  The town hall and police station were destroyed.  A 15 foot storm surge cut a 100-foot-wide inlet through thye middle of the island.  A Camp Lejeune-based Marine lost his life when he and two others mistakenly drove onto the island at the height of the storm.  State Route 1568 was washed out and NC210 was covered with sand.  Damage in North Topsail and Onslow County alone exceeds $500 million as 6,688 structures were destroyed or damaged.  In Carteret County, Emerald Isle reported 67 homes destroyed and 409 with major damage.  Thirty-three mobile homes were destroyed.  The Emerald Isle fishing pier was destroyed, and Bogue Sound Pier lost 150 feet.  Erosion along the dunes ranged from 5 to 20 feet.  Winds gusted to 100 mph at Atlantic Beach.  Storm surge in Swansboro was measured at 10 feet.  Several businesses along the waterfront were destroyed and water covered Main Street.  Storm surges approaching 9 feet flooded portions of Washington and Belhaven.  The storm surge in Washington was the highest since the September 3, 1912 unnamed hurricane.  New Bern had a storm surge on the Neuse River of 10 feet.  One bridge was closed when an approach road collapsed.  Other bridges were out near Stella and Swansboro.  One man was killed near Greenville when his car struck a tree.  In Duplin County, near Rose Hill, a woman perished when her chimney collapsed through the house.  A woman died when a tree fell through her trailer in Catherine Lake, Onslow County.  Wind gusts measured included 94 mph at the New River Marine Corps Air Station in Jacksonville and 92 mph at Duke Marine Labs in Beaufort.",,PDC
199607,13,200,199607,13,900,2056605.0,5583539,MARYLAND,24,1996,July,Hurricane (Typhoon),Z,23,SOMERSET,AKQ,13-JUL-96 02:00:00,EST,13-JUL-96 09:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Bertha moved across the Lower Maryland Eastern Shore on July 13th. Spiral bands around the northern and eastern side of the storm affected the Lower Maryland Eastern Shore during Saturday morning. The highest sustained wind speed recorded was 23 mph at Salisbury, but the Fenwick Island Buoy, which is just offshore along the Delaware-Maryland border, recorded a sustained wind speed of 47 mph. The highest gusts recorded were 63 mph at Ocean City, and 55 mph at the Fenwick Island Buoy. One confirmed tornado was spawned by the hurricane near Madison in Dorchester county. Numerous trees and power lines blown down resulted in scattered property damage and power outages. Rainfall amounts generally ranged from 3.0 to 5.0 inches and caused some street flooding. The lowest sea level pressure recorded was 995 mb at Salisbury.",,PDC
199609,6,100,199609,6,1500,2056654.0,5583696,MARYLAND,24,1996,September,Hurricane (Typhoon),Z,24,INLAND WORCESTER,AKQ,06-SEP-96 01:00:00,EST,06-SEP-96 15:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Spiral bands associated with Hurricane Fran affected the Lower Maryland Eastern Shore during Friday, September 6th. The highest sustained wind speed recorded was 22 mph at Salisbury with the highest gust at 35 mph. A storm surge of 4 to 6 feet inundated portions of the communities of Taylors Island, Hoopers Island, and Madison in Dorchester county along the Chesapeake Bay. Many roads were flooded with some homes receiving water damage at the time of high tide. Dorchester county officials reported approximately $925,000 in damage from Fran. The vast majority of this amount was for replacement of damaged bulkheads and shoreline. In some locations, nearly 10 feet of shore was lost due to surge effects.  This was considered the worst storm surge flooding since Hurricane Hazel in October 1954. Some minor flooding also occurred in Somerset county in the towns of Crisfield and Wenona. Tides were 2 feet above normal. Also, a few trees and power lines were blown down.",,PDC
199607,11,2000,199607,12,1700,1022319.0,5564434,SOUTH CAROLINA,45,1996,July,Hurricane (Typhoon),Z,46,GEORGETOWN,ILM,11-JUL-96 20:00:00,EST,12-JUL-96 17:00:00,0,0,0,0,,,,40.0,,,,,,,,,,,,,,,,,,,,,"Bertha's hurricane force winds stayed over the ocean, but gale force winds affected the coast, and 6-8 foot surf caused minor beach erosion. No flooding reported. Two evacuation shelters were opened on the 11th, housed 293 people, and closed the 12th following storm passage.",,PDC
199609,6,100,199609,6,1500,2056654.0,5583697,MARYLAND,24,1996,September,Hurricane (Typhoon),Z,25,MARYLAND BEACHES,AKQ,06-SEP-96 01:00:00,EST,06-SEP-96 15:00:00,0,0,0,0,1M,,,,,,,,,,,,,,,,,,,,,,,,"Spiral bands associated with Hurricane Fran affected the Lower Maryland Eastern Shore during Friday, September 6th. The highest sustained wind speed recorded was 22 mph at Salisbury with the highest gust at 35 mph. A storm surge of 4 to 6 feet inundated portions of the communities of Taylors Island, Hoopers Island, and Madison in Dorchester county along the Chesapeake Bay. Many roads were flooded with some homes receiving water damage at the time of high tide. Dorchester county officials reported approximately $925,000 in damage from Fran. The vast majority of this amount was for replacement of damaged bulkheads and shoreline. In some locations, nearly 10 feet of shore was lost due to surge effects.  This was considered the worst storm surge flooding since Hurricane Hazel in October 1954. Some minor flooding also occurred in Somerset county in the towns of Crisfield and Wenona. Tides were 2 feet above normal. Also, a few trees and power lines were blown down.",,PDC
199607,12,1100,199607,12,1400,2048313.0,5564435,SOUTH CAROLINA,45,1996,July,Hurricane (Typhoon),Z,34,HORRY,ILM,12-JUL-96 11:00:00,EST,12-JUL-96 14:00:00,0,0,0,0,.78M,,,68.0,,,,,,,,,,,,,,,,,,,,,"Bertha's sustained hurricane force winds did not reach Horry County, but gusted to 78 mph at Cherry Grove Pier in the early afternoon. Damage to the county was primarily due to loss of tourism, as, per state Governor order, 175,000 people evacuated east of US Highway 17. Of those, 4312 occupied 10 shelters. Damage total $784K, with $450K at Myrtle beach. No significant beach erosion.",,PDC
199607,12,1100,199607,12,1400,2048314.0,5564436,SOUTH CAROLINA,45,1996,July,Hurricane (Typhoon),Z,34,HORRY,ILM,12-JUL-96 11:00:00,EST,12-JUL-96 14:00:00,0,0,0,0,.8M,.5M,,67.0,,,,,,,,,,,,,,,,,,,,,"Bertha passed north off the coast, with little tide or beach erosion problem. Winds were strongest between noon and mid- afternoon, gusting near 60 mph along most of the Grand Strand, but to hurricane strength at Cherry Grove Pier.",,PDC
199607,13,200,199607,13,900,2056605.0,5583538,MARYLAND,24,1996,July,Hurricane (Typhoon),Z,22,WICOMICO,AKQ,13-JUL-96 02:00:00,EST,13-JUL-96 09:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Bertha moved across the Lower Maryland Eastern Shore on July 13th. Spiral bands around the northern and eastern side of the storm affected the Lower Maryland Eastern Shore during Saturday morning. The highest sustained wind speed recorded was 23 mph at Salisbury, but the Fenwick Island Buoy, which is just offshore along the Delaware-Maryland border, recorded a sustained wind speed of 47 mph. The highest gusts recorded were 63 mph at Ocean City, and 55 mph at the Fenwick Island Buoy. One confirmed tornado was spawned by the hurricane near Madison in Dorchester county. Numerous trees and power lines blown down resulted in scattered property damage and power outages. Rainfall amounts generally ranged from 3.0 to 5.0 inches and caused some street flooding. The lowest sea level pressure recorded was 995 mb at Salisbury.",,PDC
199610,8,100,199610,8,1300,2054560.0,5581063,NORTH CAROLINA,37,1996,October,Tropical Storm,Z,81,WESTERN HYDE,MHX,08-OCT-96 01:00:00,EST,08-OCT-96 13:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"The remnants of Tropical Storm Josephine moved up the Eastern Seaboard and across eastern North Carolina Tuesday morning.  Heavy rains - as much as 6 inches - flooded roads and brought new concerns about rising rivers that had just fallen back to within their banks after Hurricane Fran.  New River Air Station in Jacksonville reported 6 inches of rain.  Several tornadoes and high winds were spawned by the tropical depression.  In Onslow County, ten inches of water flooded the Agricultural Building.  Highway 17 in Jones County between Maysville and Pollocksville was under 8 inches of water.  Serious flooding of rural roads was reported in Duplin County.  Over 5 inches of rain in Belhaven flooded all of the downtown businesses.  In Greenville, four inches of rain fell in 3 1/2 hours flooding many streets and parking lots.",,PDC
199609,4,1800,199609,6,1700,2054545.0,5580421,NORTH CAROLINA,37,1996,September,Hurricane (Typhoon),Z,79,GREENE,MHX,04-SEP-96 18:00:00,EST,06-SEP-96 17:00:00,0,0,0,0,8M,,,,,,,,,,,,,,,,,,,,,,,,"Hurricane Fran moved onshore near Cape Fear Thursday evening (9/6) and raced north toward Raleigh cutting a swath of destruction.  The Category 3 hurricane destroyed or damaged 90% of the homes in North Topsail Beach.  The town hall and police station were destroyed.  A 15 foot storm surge cut a 100-foot-wide inlet through thye middle of the island.  A Camp Lejeune-based Marine lost his life when he and two others mistakenly drove onto the island at the height of the storm.  State Route 1568 was washed out and NC210 was covered with sand.  Damage in North Topsail and Onslow County alone exceeds $500 million as 6,688 structures were destroyed or damaged.  In Carteret County, Emerald Isle reported 67 homes destroyed and 409 with major damage.  Thirty-three mobile homes were destroyed.  The Emerald Isle fishing pier was destroyed, and Bogue Sound Pier lost 150 feet.  Erosion along the dunes ranged from 5 to 20 feet.  Winds gusted to 100 mph at Atlantic Beach.  Storm surge in Swansboro was measured at 10 feet.  Several businesses along the waterfront were destroyed and water covered Main Street.  Storm surges approaching 9 feet flooded portions of Washington and Belhaven.  The storm surge in Washington was the highest since the September 3, 1912 unnamed hurricane.  New Bern had a storm surge on the Neuse River of 10 feet.  One bridge was closed when an approach road collapsed.  Other bridges were out near Stella and Swansboro.  One man was killed near Greenville when his car struck a tree.  In Duplin County, near Rose Hill, a woman perished when her chimney collapsed through the house.  A woman died when a tree fell through her trailer in Catherine Lake, Onslow County.  Wind gusts measured included 94 mph at the New River Marine Corps Air Station in Jacksonville and 92 mph at Duke Marine Labs in Beaufort.",,PDC
199610,7,1800,199610,8,1800,2056659.0,5583722,NORTH CAROLINA,37,1996,October,Tropical Storm,Z,30,BERTIE,AKQ,07-OCT-96 18:00:00,EST,08-OCT-96 18:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Remnants of Tropical Storm Josephine moved quickly up the East Coast during Monday night and Tuesday, October 7th and 8th, affecting northeast North Carolina. The storm produced 3.0 to 5.0 inches of rain across most of the area, but as much as 7.2 inches was reported in Currituck County. The heavy rain resulted in flooding of several roads and homes. Several trees and power lines were blown down resulting in some minor structural damage and scattered power outages.",,PDC
199610,7,1800,199610,8,1800,2056659.0,5583723,NORTH CAROLINA,37,1996,October,Tropical Storm,Z,31,CHOWAN,AKQ,07-OCT-96 18:00:00,EST,08-OCT-96 18:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Remnants of Tropical Storm Josephine moved quickly up the East Coast during Monday night and Tuesday, October 7th and 8th, affecting northeast North Carolina. The storm produced 3.0 to 5.0 inches of rain across most of the area, but as much as 7.2 inches was reported in Currituck County. The heavy rain resulted in flooding of several roads and homes. Several trees and power lines were blown down resulting in some minor structural damage and scattered power outages.",,PDC
